source_id,target_id,matching
33600,207388757,False
29823,205664966,False
32563,206783262,False
34263,207900177,False
16877,210404123,False
20532,202003159,False
33600,207388756,False
33563,207388757,False
37354,208893644,False
13581,90125786,True
30590,90128649,False
17596,208042911,False
32880,206928359,False
34864,208456203,False
36022,208226697,True
22101,201953029,False
33765,207910212,False
34948,209307663,False
22100,201953029,False
26805,202973389,False
22798,90145560,False
33047,201692679,False
34065,209310241,False
33998,207900343,False
33955,50017228,False
33490,203340101,False
34286,207653535,False
33490,207390665,False
32990,203021705,False
29338,209700735,False
33639,208105467,False
33438,207390655,False
34610,207543189,False
28980,202045875,False
32986,207543193,False
26059,204219387,False
20466,201692705,False
29892,208715736,True
26563,209871973,False
26891,203870569,False
34363,208226698,False
36957,202537967,False
34158,206895864,True
29464,90105458,False
33786,207543201,False
20453,203884610,False
33690,207391431,True
33477,206808445,False
37749,210399743,True
34036,205844282,False
30951,210227261,False
36172,208742932,False
36494,204740975,True
34130,207900343,False
38457,206671732,True
21175,204549804,False
25364,207539418,False
34009,207660498,False
30585,206854516,False
37499,208043057,True
34130,207925431,False
24789,203017912,False
33467,206928384,False
13580,208504190,False
37174,209700735,False
39088,205074757,True
33788,202537952,False
36309,208409785,True
20454,201692679,False
9312,202537952,False
31414,90145584,False
31332,202778257,False
27391,208085175,False
34944,207959750,False
36243,206678505,True
34130,207390452,False
29007,204792884,False
34092,207679756,True
29806,90105056,False
28272,207390673,False
33272,206808441,False
17906,204274644,True
32431,205852250,False
25136,208504179,False
9355,209208661,False
33485,207464939,False
25749,202143942,False
26461,202899626,False
33485,207390709,False
33645,206928605,False
28500,207666382,False
33922,208455893,False
21268,203086405,True
33938,206887905,False
32984,203934122,True
38944,201965217,True
26350,206179525,False
34076,208504300,False
21047,210566840,False
33948,208504099,False
28350,207543198,False
10102,207899810,False
34496,207390309,False
33280,206808431,False
16309,208112358,False
33045,201692679,False
33488,207390617,False
38726,204080936,True
7195,204793356,False
37231,209114390,True
21989,207543197,False
34092,207652055,False
29758,201692665,False
24368,204049780,False
33638,209656951,False
28205,207538225,False
34007,207642166,False
34260,208504179,False
33467,209114551,False
20454,209122924,False
28433,10353206,False
20447,207514563,False
35666,208156276,False
32488,205083947,False
29827,204792884,False
28272,203340806,False
36430,209114390,False
34638,208455896,False
25829,90145561,False
30734,207907430,True
33562,206917815,False
33967,207391020,False
34091,207686156,True
27391,204791643,True
27197,204318286,False
35190,203934122,False
9314,204206934,False
32358,208295050,True
37539,208670548,True
17873,207899810,False
34119,203069939,False
37181,209705773,True
25902,209687172,False
28256,204563763,True
33670,206419131,False
37877,210401451,True
31337,204587803,False
27739,204644752,True
34301,205728900,False
34309,207900174,False
29816,208455891,True
34496,208504300,False
33438,207390644,False
33496,209634135,False
9071,203023505,False
33998,208289990,False
20458,201692660,False
31414,204222897,False
30196,205593367,True
34256,206888011,False
32488,206854516,False
34056,206928388,False
34392,206362748,False
37139,209253738,False
25388,202827715,False
23350,207659192,False
33532,204071217,True
34286,203324914,False
28366,209297154,False
34095,208079230,False
33272,203347464,False
33045,202451162,False
37810,204292470,False
34300,207538225,False
17596,202827684,False
34637,209934621,False
29272,202973396,False
28225,205592435,False
31881,208226470,False
31970,207937987,False
37807,204793355,False
33765,207659194,False
21047,204407682,False
33668,205145879,False
33280,207390654,False
35851,90105458,False
32984,205852250,False
30196,208504432,False
33471,209114551,False
27188,204318283,False
33476,207539418,False
29825,205664966,True
34349,207686156,False
22212,90144998,False
34349,207927557,False
31030,209208718,False
33377,10011646,False
31830,209208718,False
29892,205664966,False
33522,209310243,False
34724,207390655,False
25036,209194240,False
22100,208937533,False
37825,207544306,False
33638,209297154,False
22940,206179521,False
31830,203322272,False
34304,207679756,False
34021,207686156,False
33488,208653767,False
32358,208033486,False
34424,207390452,True
28256,206928608,False
33045,201692705,False
29392,204588748,False
26617,201692660,False
28963,202592699,False
24368,205844265,False
33638,207391013,False
28138,207667995,False
33690,208937533,False
33053,10412788,False
28272,205145879,False
34095,208042911,False
25829,204222915,False
18516,202045862,False
16309,208455897,False
22382,90145584,False
34151,207543190,False
38644,208344063,True
33158,207390652,False
27975,210402579,False
10102,90125786,False
26617,203514304,False
29825,203379237,False
33209,207390618,False
35853,208085175,True
34076,210399818,False
23350,208656497,False
36033,202861078,True
13581,90125772,False
34093,207642358,False
34009,207900177,False
26445,202899626,False
34300,206854515,False
34065,209114551,False
17417,203934122,False
25788,204587971,False
29950,208156878,False
33161,207390652,False
29338,204787746,False
33219,90139261,False
29238,205083968,False
33931,206928608,False
24368,205145879,False
27965,203136102,True
35033,203324800,False
33044,209122924,False
34151,207543196,False
26891,206928359,False
33477,205844282,False
33985,208079230,False
19628,207536226,False
24493,210206538,False
34150,207514563,True
33498,209310241,False
34021,207660497,False
34968,203065730,False
31881,206576717,False
34395,203938179,False
29032,204226641,False
30203,207900174,False
33458,210190818,False
34638,209934620,False
33962,207391019,False
38098,202973389,False
23537,202041204,False
20458,210254965,False
34154,207465595,False
30951,207390706,False
34119,203086857,False
25113,206362749,False
33522,207654105,False
37231,203340101,False
34156,208289997,True
24368,202785722,False
17596,204080936,False
34379,208111903,False
33455,207910214,False
33966,90145561,False
34130,208112354,False
23864,204636071,True
33280,205665803,False
34490,207927557,False
30203,90139585,False
38327,210520736,False
34303,207656388,False
33160,209253739,False
18202,210399777,False
34076,210399819,False
34033,207390618,False
34791,204736197,True
17872,90120953,False
34278,90136420,False
19628,203199121,False
33786,207543190,False
25136,207390507,False
25749,90139261,False
24368,207543189,False
33948,207936135,False
34304,207656388,False
32882,204587909,False
33690,209026638,False
25857,202870172,False
33044,201692648,False
33582,207388754,False
33758,207910212,True
31830,203514305,False
36260,10316920,True
32279,205985718,False
20461,203514305,False
20453,201692679,False
33591,207388759,False
34130,208033955,False
19204,210256478,False
33562,206160056,False
30453,207390309,True
17417,205852250,False
34154,207390618,False
25902,207542597,False
16877,209871973,False
27197,204318288,True
13954,207543201,False
33467,205592439,False
33496,206870284,False
32488,207543197,False
33763,209896109,False
13155,204222897,False
34637,207979206,False
33476,205844265,False
33467,207390617,False
33998,208112355,False
33758,208670546,False
33453,208033955,False
33921,208156275,False
26617,206356233,False
32384,202989028,True
26891,204219387,False
33271,209273200,False
35165,208117924,True
33458,210401451,False
29825,205985716,False
31176,207390618,False
27779,203340806,False
26445,202635701,False
23325,205467942,False
8552,203087638,False
34009,209393872,False
31881,202882380,False
34559,207907557,True
33478,205592435,False
29950,202045862,False
26891,202870174,True
34089,207679756,False
24368,207390184,False
26695,206917815,False
34056,208504432,False
35467,210227261,False
30708,210520736,False
34003,207919773,False
37192,209656955,True
33493,203514305,False
33972,204556588,True
34266,207900177,False
33831,207390706,False
34303,207900178,False
33467,207390652,False
18524,206887905,False
31830,206928744,False
33467,208792604,False
33790,207390652,False
16668,208226700,False
29823,204274645,False
33485,207390656,False
35475,208941080,False
28554,204327516,False
33275,209253739,False
11801,206722262,True
23658,203065730,True
17872,207390496,False
22042,203069939,False
25829,90131941,False
29008,208456262,False
33997,206812380,False
37907,202592699,False
34363,207682339,False
26350,202635701,False
33476,207959814,False
34076,207667994,False
33053,10221960,True
25550,90109367,False
33831,207552185,True
20461,204736197,False
34442,208156275,False
16877,202434158,True
33047,209122924,False
25136,210399745,False
39179,10365096,True
34151,210401458,False
27783,201953029,False
20448,90148541,False
34349,207900179,False
38813,209301534,True
33763,204563770,False
33175,208792604,False
37589,209085184,True
36636,203017911,False
32187,204505951,False
34119,208930717,False
30957,202046565,True
27793,202619749,False
33668,208893667,False
33219,90145561,False
32488,207543189,False
30159,208033486,True
29820,206576717,False
26617,201953025,False
33508,202785722,False
28433,203445749,False
33758,204563770,False
34300,206359209,False
34033,208294727,False
27729,203379250,True
30708,204206936,False
33220,210404123,False
34092,207656388,False
26082,204569292,False
33948,207659194,False
25797,202870170,False
32322,203405815,True
24571,207543190,False
33965,202041195,False
31596,204292473,False
34395,207390452,False
30602,208111280,True
30158,206615080,False
36029,205121310,False
26861,206356229,False
29231,204206936,True
18516,204559208,False
32876,202870173,False
32322,203405814,False
27778,206160056,False
36456,206887905,False
35153,206887905,True
33998,208112354,True
20466,203388440,False
16309,203514371,False
28272,205592435,False
35384,207666379,False
34130,210399907,False
37497,209700735,False
33955,207986331,False
28256,203088013,False
29829,205664972,False
26310,203459314,True
31284,207390496,False
37496,203162678,False
33985,207388757,False
37181,206808432,False
20459,203185276,False
33582,208294724,False
33801,207544265,True
33477,207542599,False
33864,207934192,False
13580,90106210,False
25858,204053338,False
34007,207927557,False
22382,90109367,False
16000,208156878,False
20466,209122921,False
13202,10379358,True
21875,204549804,False
34624,207934190,False
34033,208154550,False
10101,207899810,False
25855,203087865,False
33864,203324800,False
37231,208117925,False
34153,207465595,False
33669,208930717,False
33498,207643194,False
32322,209720586,False
38164,209700735,True
17596,90145568,False
34012,207642166,True
33044,209122921,False
27920,209122921,False
28982,204559214,False
17906,204569335,False
32986,204206935,False
33784,207543191,False
38550,208296017,True
10102,201699873,False
33161,205665803,False
33026,90145561,False
21175,10412788,True
33478,207390644,False
34303,207637777,False
19112,205592439,False
26346,207543201,False
31596,204587803,False
37162,209208718,True
34899,90145561,False
18516,202045875,True
34002,203379234,False
34897,208504421,True
34905,10140760,False
24825,207543191,False
34708,208715747,False
33669,205145879,False
20450,203514304,False
36023,202451162,True
21875,10221960,False
17873,90145568,False
20450,203514305,False
25829,90109367,False
33922,208973561,False
17872,204080936,False
33026,90131941,False
32875,206928359,False
14563,210461432,False
29861,208114682,False
33591,207388758,False
33508,207959814,False
13954,207543188,False
28340,208456215,True
34218,90105654,False
18970,204559209,False
29238,202537969,False
39039,204559213,False
33985,207388752,False
34553,204644752,False
34640,206120294,True
29228,208455894,False
34021,207656388,False
35012,204559208,False
33790,207542598,False
35052,207897840,True
33467,208154551,False
17417,202827715,False
15452,208504307,False
34552,208504340,False
34881,208294718,True
33485,209114551,False
16003,202870448,False
36077,207900176,True
29806,90104307,False
21175,201700823,False
33638,208670548,False
34301,209208718,False
29823,204274644,False
36169,90145444,True
34610,207543191,True
30533,209656956,False
37469,209310248,True
34899,208294718,False
37403,208167531,False
33931,208112356,False
33769,208112357,False
26563,202434158,False
18837,202104453,False
37110,209114551,True
33767,203088013,False
27729,208456185,False
33758,208112357,False
26695,207539418,False
17191,203329569,False
23246,204787802,True
33690,207391015,False
34151,207543201,False
28366,207927557,False
34056,210399746,False
19358,207390618,False
33444,207390655,False
34258,208455894,False
34424,207925431,False
33490,206419131,False
30951,206928380,False
34036,207390652,False
34609,204206936,False
25167,208112358,False
34905,208114675,False
34033,208504461,False
33160,207390654,False
19358,90144998,False
37293,204793090,False
34012,209208655,False
33476,210404123,False
36123,207390496,False
32882,209975310,False
36718,208930723,True
28175,204318286,True
33786,207935920,False
33591,207388752,False
27975,203329569,False
33788,204419878,False
33972,202104453,False
30939,205557540,True
36452,209208655,True
25364,203201060,True
35190,209026638,False
36286,208226690,False
34624,207959750,False
35044,203025423,False
37202,209656959,True
32112,208289990,False
34012,207897315,False
38507,206181767,True
30951,207390618,False
23350,50009858,False
33490,209194240,False
33931,207659194,False
38466,90139860,False
33922,207925431,False
27407,204348269,False
31970,206419131,True
33639,208112358,False
34012,208710844,False
34092,209208661,False
37139,209310248,False
34278,210399855,False
35475,202812646,False
30957,203514371,False
33566,208504045,False
10102,90106172,False
33985,206678505,False
20461,210254965,False
29823,205664964,False
34553,210402579,False
33936,207934192,False
22101,203185276,False
33600,208504045,False
29493,201700823,False
36029,205769439,False
20453,201953021,False
33765,207659192,False
34280,210520736,False
32187,209896109,True
33569,207388757,True
34442,208289990,False
30593,203017911,False
35219,208504334,True
17417,202827713,False
26346,207543188,False
24921,90148541,False
33931,207390644,False
33220,208653775,False
10101,201699873,False
30457,209297154,False
34378,209297157,False
18564,208715747,True
29612,208226458,False
24648,203491687,True
29272,202973389,False
20466,201692695,True
33493,203322272,False
34424,208112354,False
34127,203165921,False
33444,207338961,False
34031,90132241,False
33921,208111903,False
33499,206725198,True
33175,207465587,False
33637,209026634,False
36450,209393872,True
29950,204559213,False
33999,206812505,False
28982,204559209,False
34858,207986331,False
28963,202106724,True
33476,208504178,True
33931,208504099,False
33931,207910212,False
33784,207986331,False
33053,201700823,False
34009,207637777,False
33047,201692665,True
33948,207391018,True
17067,203201062,False
33478,210256478,False
33161,206808431,False
30593,203308084,False
35623,207514417,True
39038,204348269,True
21297,206725964,False
32279,205664972,False
30951,207959814,False
31970,207390710,False
30585,204206937,False
33161,206808430,False
32984,90145560,False
27091,203136113,True
35800,207514417,False
38782,210566840,True
33985,207388755,False
33444,209253738,False
26695,207390673,False
36502,209306029,True
36808,210399818,True
33275,206808434,False
30955,205852387,True
22100,201953021,False
13581,90106172,False
33158,207338961,True
33586,207390641,False
28138,204327516,True
37469,207637777,False
33922,208111904,False
38796,208295050,False
14033,203922244,False
33488,207542599,False
33477,207390617,False
33488,207390665,False
33758,206928608,False
33690,207391013,False
28981,208156877,False
33471,209871973,False
24572,206179521,False
28978,202870448,False
30457,204254738,False
30158,206783262,False
18524,90145972,False
22042,205777541,False
33581,207388754,False
26444,205664938,False
28554,203389465,False
34227,210521551,True
37716,206928378,False
13954,90105056,False
33440,207464919,False
33595,207388756,True
36124,208504429,True
36143,207642358,False
33639,207986331,False
38944,203884610,False
33637,207391014,False
33769,203324800,False
29574,204519849,False
37055,204792886,False
32280,202985806,False
36861,206928380,False
13155,90120953,False
33595,207388754,False
33467,208294927,False
27182,207502093,False
36507,207900170,False
24368,208294727,False
37201,209656971,True
38777,204587960,True
33769,208112356,False
34301,206615085,False
36149,207542597,False
33477,207390710,False
33971,207391022,False
33298,206356230,False
33498,206928390,True
33784,207390673,False
34154,207390706,False
33864,208791921,False
17872,90145584,False
30808,207666382,False
17067,203396159,False
37499,207876534,False
33581,208294724,False
33562,208154550,False
33476,207390618,False
36083,206356232,False
26241,203111424,False
24346,208972043,True
37623,205599985,False
32431,202827677,True
20466,201692665,False
28982,202045875,False
14033,204230770,False
20447,208105467,False
39175,210647824,False
34747,210227282,False
34033,206419131,False
34304,207900178,False
26461,202046565,False
34220,208455792,False
13155,90139261,False
27407,50017228,False
33490,208464207,False
38619,202985806,True
33922,210399907,False
32877,205986339,False
34379,208112355,True
29574,204559211,False
34031,206917816,False
26563,208653765,False
23097,202515446,True
33955,207391019,False
34553,90105458,False
33767,207659192,False
36151,207907558,True
37893,208937534,True
37468,209310241,True
33467,207542597,False
33922,208504304,False
27853,210399743,False
33763,207910212,False
31970,203340101,False
33471,207390709,False
10101,90125786,False
32882,202041204,False
28225,205844282,False
28190,208464837,True
34848,207945552,False
32546,202003159,True
24825,207543192,False
33467,207542599,True
25905,202479418,True
29032,206917815,False
26346,207538225,False
33444,205665803,False
32653,202916547,False
29861,204792876,True
16309,208670548,False
34218,208937534,False
34016,208504394,False
19676,90145561,False
28366,208112356,False
23864,206725964,False
37207,202870448,False
28059,202870173,False
34815,208033806,True
34298,207543192,False
29238,204206936,False
33053,207506253,False
31954,205520997,False
30585,207543189,False
34004,207900176,False
32990,206928606,False
25364,203340806,False
33669,206917814,False
25902,202479418,False
32584,210441166,False
35045,207986331,True
30575,209656949,False
31176,205592435,False
37293,209245965,True
26695,207542597,False
25902,202479411,True
33767,204254738,False
33921,207978102,False
29008,208114681,False
34309,208112354,False
33653,208791918,False
36988,209253739,True
33488,208653765,False
31992,208289997,False
30962,208809705,False
33444,207514563,False
37807,209208718,False
28256,208504099,False
35216,208294701,True
9312,90114398,True
32488,208670546,False
34946,208114672,True
33081,209656956,False
33562,208653767,False
34424,207978102,False
13580,208117925,False
26525,10365096,False
34552,208504297,False
34021,207679756,False
38473,10333846,True
25990,208456203,False
29806,204419878,False
34304,207660498,False
22101,201692695,False
30734,202973389,False
24368,207464939,False
34278,208294715,False
19112,90148541,True
34153,208294727,False
34001,208112357,False
20453,203514305,False
27391,210399745,False
33532,210227261,False
24346,203340101,False
33921,209253739,False
33936,203088013,False
33998,210256478,False
29238,205083947,False
25855,202870174,False
31030,201692660,False
33713,208710842,False
23349,207666381,False
31970,207542599,False
34303,209306028,False
28366,201692705,False
30957,10365096,False
28500,207540310,False
34609,207543192,False
36365,208226696,True
16668,90148258,True
22042,206780877,False
29032,202861078,False
34278,90049928,False
36053,90141687,True
28500,207666380,False
26346,204206934,False
33637,207391013,False
33431,206895864,False
28433,207666379,False
25364,206671732,False
24571,207543188,False
17653,202900025,False
28137,205844265,False
34442,208504304,False
17094,206639246,False
36143,207907552,True
33488,205844282,False
34253,206887992,True
34021,207595882,False
33160,207390652,False
32228,203379234,False
35033,207659194,False
33508,202473822,False
36117,208504396,False
5644,208112358,False
37964,209891039,False
20461,201692679,True
33863,208112357,False
33769,208455897,False
36124,202486964,False
34009,207900176,False
34286,202973389,False
28981,208156879,False
34648,209393872,False
31830,201692660,False
33458,207682339,False
21268,203087865,False
34036,207514563,False
34135,207927557,False
37807,206827757,False
34393,206362748,True
33047,201953029,False
33965,202041204,False
33478,207390618,False
33763,210441817,False
33922,207900343,False
27810,203088013,False
34948,204035273,False
30219,206362873,False
29228,208504304,False
38173,210441817,True
35877,204020411,True
33966,201699873,False
33177,208792604,False
35983,206854534,True
30338,208409750,False
33908,208111903,True
20453,203514304,False
32022,208455897,False
25136,203087638,True
5644,208504179,False
30951,206917815,False
25855,205106048,False
33377,206576717,False
33713,207390717,False
31924,204939361,False
32059,205131849,True
30951,207643190,False
23864,203199121,False
33496,208656497,False
34392,206362749,False
32033,204787802,False
29032,209901965,False
33713,201692705,False
15452,208504423,False
33279,206808441,False
31284,90120953,False
24153,208715855,True
27194,204292472,False
33950,207682397,False
34004,210520736,False
20454,210254965,False
34303,207660498,False
37231,209114551,False
33177,205844265,False
33637,207659192,False
36083,206362623,True
33564,210227261,False
33638,207659192,True
20461,203514304,False
27391,204791586,False
29493,10315184,False
18516,204559209,False
34442,202472204,False
13700,90111702,True
31414,204230770,False
33455,208112355,False
25857,202870177,True
29825,202985806,False
33965,203069939,False
37039,210252356,False
18960,208893656,False
22042,202145734,True
31373,208294904,False
34969,208294720,True
34648,207660498,False
31970,208504437,False
33883,210441166,False
23686,208294717,False
32874,10373002,False
34151,207935920,False
34424,210399907,False
34001,203088013,False
34002,207390656,False
33488,203340806,False
34878,207895085,True
32984,204080936,False
30593,203388612,False
23349,50009858,True
33272,202813304,False
33931,206812505,False
33026,90139261,False
33485,207390618,False
33471,205592435,False
33998,207390309,False
26695,208930717,False
26563,209208718,False
33586,203017912,False
32112,203166120,False
34363,208237795,False
36305,209307663,False
28138,205844265,False
33478,207390617,False
26350,207543198,False
27364,208117922,False
33591,208289993,False
33177,206160056,False
34552,208504318,False
20450,209122924,False
38880,208504422,False
29392,202882380,False
34379,210399907,False
32279,204558176,False
33477,205467942,False
34298,207543191,False
33490,205599985,False
28225,207514563,False
7783,202537967,False
33026,204080936,False
34001,204254738,False
24571,207538225,False
34003,207660497,False
31414,205852250,False
33595,207388758,False
25788,209194240,False
33477,208294727,False
38735,204849801,False
8060,202755491,False
32228,202985803,False
33477,207390644,False
34609,207543197,False
32874,90140498,False
30594,204860316,False
32150,210441166,False
34659,90114398,False
33638,204563770,False
33769,203088013,False
31954,206356232,False
27186,208464825,False
34609,207543193,False
33477,208154550,False
21047,208114670,False
36033,208033486,False
16309,205852387,False
20459,201953039,False
29933,204860316,False
33669,209687172,False
19676,90131941,False
31332,203069939,False
31992,204389692,False
33478,207959814,False
7936,90105056,False
34150,203340806,False
34496,207925432,False
33765,204154429,False
37497,208410812,True
31414,90125772,False
28982,204559210,False
37055,203162678,False
37606,10353206,True
29238,207538225,False
23837,202635467,True
34945,203069939,False
26563,208653775,False
21554,206460118,False
33160,209253738,False
33955,207391018,False
14715,203021705,True
27779,205844282,False
38214,210399746,True
17872,90139261,False
34553,204363358,False
34119,203022202,False
27857,210479062,False
29612,202045862,False
33998,210399907,False
33668,207527632,False
27197,206887905,False
33444,207390654,False
33569,209026634,False
33220,208653767,True
36249,210520736,False
31273,203086857,True
6493,201647442,False
33279,206808440,True
26622,202989028,False
38127,208114675,False
30962,209705778,False
25364,207390710,False
33668,206917816,False
33471,208154765,False
28366,208112357,False
32279,205985717,True
24346,204443417,False
26929,203920144,False
27103,203379249,False
13954,202900030,False
37808,206639246,False
29099,208656497,False
25749,207899810,False
26930,203920144,False
34056,207643190,True
30962,205599984,False
33630,204154429,False
26617,204736197,False
29029,202473822,False
37531,206181767,False
34304,207900176,False
34905,207514568,True
9071,203024998,True
20458,201692679,False
22940,206901619,False
33478,207390652,False
25990,203025617,False
31273,202041204,False
27479,10351869,True
25262,10315184,True
27364,204791643,False
17187,205761272,False
22727,202619749,True
33921,207642355,False
30955,207390682,False
31635,206362749,False
29493,10221960,False
36258,10376165,True
31176,208226695,False
33562,208294927,False
27810,208670548,False
33863,209026634,False
33438,207390650,True
38096,207391434,True
33671,205145879,False
33922,206179562,False
31954,206356230,False
32880,205986339,False
33496,209310241,False
22100,201953025,False
29866,205664973,True
26525,10346525,False
33158,204937142,False
34091,207927557,False
33026,90125772,False
33273,209253738,False
25036,207540310,False
33219,205561996,False
34007,207900177,False
29829,203379237,False
26059,207390641,False
33177,207390618,False
28020,204734549,True
28978,202045875,False
33298,206356229,False
31397,203870569,False
30533,208117931,False
24693,202812646,False
33936,203021705,False
31924,206356232,True
20458,209122921,False
27793,204318288,False
29493,201744288,False
33790,209871973,False
29339,203888987,True
23296,201647442,True
14715,90139585,False
33966,203934122,False
33931,207659192,False
37142,203025617,False
23837,202812646,False
34309,208111904,False
22100,201692705,False
26622,202785722,False
34648,206359209,False
33476,203340806,False
37907,204792876,False
33455,208504304,False
22382,90120953,False
33664,205520997,True
28272,207390710,False
33790,208294927,False
27188,204318286,False
33471,205844283,False
34056,207464939,False
16000,208226457,True
27964,203136103,True
33922,207533462,False
33765,208105467,False
32984,90131941,False
38329,210227282,True
33485,207959814,False
32688,208033808,True
25990,204264643,False
33478,205844265,False
33160,207338961,False
33998,207390452,False
38455,202104453,True
28981,204559208,False
38880,210634626,True
31414,202827684,False
28148,203131413,True
34033,208792604,False
24034,203930685,False
27197,208464837,False
34089,207686156,False
29338,203445749,False
30203,210399907,False
34021,210520736,False
27920,204740191,False
29231,207543201,False
33769,207391018,False
33219,205852250,False
34119,202041204,False
20447,209297154,False
13701,90111702,False
33485,207390650,False
39054,207390496,True
34130,208504304,False
38920,210267015,False
36118,206356234,False
34363,208226690,False
36123,208504432,True
17417,203341506,False
33924,206179562,False
33177,208154551,False
34442,208455894,True
31970,204049780,False
33763,203021705,False
34089,209208661,False
25905,209687172,False
33026,90120953,False
34496,207900174,False
33638,206928608,False
33471,207390618,False
37052,208941076,True
33924,207390309,False
36456,208226692,True
28554,204443417,True
28059,205592435,True
33278,206808440,False
29823,204792885,False
33477,205844283,False
28978,204559208,False
28500,206725964,False
28256,209297154,False
33639,208656495,False
32874,202870172,False
34033,207542598,False
31373,209297154,False
33053,207643190,False
34298,207543193,True
34442,207900174,False
33277,206808441,False
13580,90139261,False
37301,209302310,True
33936,207391019,True
32990,206812505,True
34091,207919773,False
34007,207679756,False
34934,208117929,True
37805,209085175,True
30955,207514566,False
30203,208111904,False
16668,203324965,False
33476,205844283,False
36824,203162678,False
33924,208033955,False
34298,206854515,False
18567,208456203,True
24368,207390709,False
32054,206901619,True
18441,203897877,False
31337,203884610,True
32878,203870569,False
33948,208455897,False
34153,209114551,False
34282,205844282,False
21267,204219387,False
32986,90138520,False
34609,206854516,False
33784,207543193,False
13945,203087638,False
14563,203111433,False
34657,207660498,False
34496,207978102,True
30585,204206934,True
28350,204206937,False
29829,202985806,False
25550,201699873,False
32228,205985718,True
33924,207925431,False
28059,208937533,False
33508,206917815,False
20459,201692660,False
33508,207390618,False
33637,209026638,False
34442,208294724,False
13581,90139261,False
10101,90125772,False
34016,208042911,True
30457,208112358,False
34379,208033955,False
33467,207959814,False
33377,10333848,False
31414,202827715,False
27840,202985803,False
32416,205817784,False
13701,202900030,False
33763,204254738,False
34298,207935920,False
33488,210404123,False
20466,210254965,False
34304,207900171,False
7195,204793355,False
28366,207934192,False
33455,208973561,False
33280,206808440,False
33769,208504099,True
28982,204559208,True
33026,204230770,True
34119,202635467,False
33220,209871973,False
38468,210435432,True
33453,207876535,True
34091,207897315,False
33298,206526266,True
32889,208085178,True
37907,210227260,True
17191,206780877,False
34135,207900171,False
34496,208156275,False
31014,207506251,False
18970,202045862,True
28059,90148541,False
34298,207543190,False
34490,207686156,False
33998,207925432,False
36061,208791922,True
33444,50012447,False
34002,207934192,False
33280,206808432,False
33455,204292473,False
20461,208937347,False
29238,202537952,False
33488,208294727,False
26346,207543196,False
28350,202537962,False
34003,207897315,False
36127,210402579,True
31924,206356233,False
34349,207652056,False
39039,209393872,False
17873,90145561,False
33490,207390706,False
33788,207543197,True
32882,205777541,False
25749,202827713,False
29806,202537962,False
37054,208941074,True
30962,207986293,False
33569,207388754,False
30962,202785722,False
24615,202451162,False
36021,208033806,False
31176,206160056,False
20458,201953039,False
32984,202827715,False
29029,202592699,False
37877,90132241,False
33999,203324800,False
27194,204318286,False
33690,209026634,False
29231,207538225,False
33921,208111904,False
38800,207654105,True
33630,208112356,False
28149,203131412,True
33271,209253739,False
36746,208930717,True
32986,90114398,False
28979,208156879,False
29231,206854515,False
24571,202537967,True
33985,207388758,False
33158,209253739,False
31992,204407682,False
33563,208294724,False
30457,208455897,False
34021,207652056,True
32431,90145584,False
34349,207656388,False
34154,207542597,False
34153,209310243,False
33786,207390673,False
34901,204832843,False
19141,204080936,False
33998,208156275,False
19112,208294927,False
38466,206576716,True
33478,210404123,False
33630,207391013,False
33522,207390709,False
29072,207383660,False
35853,208114674,False
38343,207935920,True
33160,207390644,False
28979,208156878,False
34552,209869989,False
19676,90139261,False
19631,202812646,True
32579,10412590,False
6493,203017999,True
34496,208296017,False
34298,207538225,False
29032,202479411,False
20453,201692677,True
33767,207391018,False
34012,209026638,False
37716,10376165,False
34089,207660498,False
30585,207543193,False
34007,210520736,False
34829,209122921,False
32893,203017999,False
38574,204556588,False
30951,207542597,False
29825,203131413,False
30575,209297205,True
26861,203308084,False
17417,90131941,False
27857,204345240,False
34370,209194240,False
33763,207659194,False
33439,207464921,False
37825,207509842,False
34657,207637777,False
28256,208112356,False
34476,206887905,False
9314,202537969,False
33476,207390709,False
35477,206359209,True
33057,208033806,True
34153,208792604,False
29231,204206935,False
33477,207390652,False
13701,202870174,False
33485,207390665,False
34130,208111903,False
38826,208294970,True
27194,209869989,False
30955,203340806,False
30591,204849801,True
20459,201692705,False
37207,207986331,False
29228,208289990,False
29007,207390309,False
29933,202139765,True
34009,207900171,False
37825,205505156,True
29825,204792884,False
28225,207390682,False
33765,208670548,False
23349,207666379,False
33638,207910212,False
34298,207656388,False
35853,205664964,False
34496,208455893,False
33653,207391015,False
32033,208809705,False
30533,204849801,False
30196,205593354,False
34007,207900170,False
32579,10346525,False
28205,206854516,False
33863,207659194,False
20532,10246269,False
33948,208112357,False
33998,208111903,False
33758,207659192,False
23325,209208663,False
35485,205664963,False
17872,204222897,False
20453,201692695,False
34363,206892902,True
35190,208117918,True
33510,205516750,True
33630,209026630,False
17873,90139261,False
27840,203379249,True
35044,208156877,False
24316,208464828,False
34016,207390671,False
33948,203088013,False
34300,204206936,False
24368,208656495,False
10101,90140203,False
33382,207667994,False
25749,90109367,False
35277,208085253,True
33444,207390650,False
16112,50012453,False
33326,206812380,False
27407,202635467,False
34036,202479418,False
17873,90120953,False
33471,207542597,False
27589,208294904,False
33219,207514417,False
22100,201692695,False
33496,206928380,False
29238,207543196,False
20454,201692648,True
33765,208112357,False
38480,207666379,False
15046,209297200,True
9355,206725198,False
19358,10346525,False
